eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
198010080005,1980,10,8,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,4 Shops in downtown Lima,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,7.0,,,,,,,,,,,,8,Incendiary,,,8.0,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,Incendiary; Molotov cocktail,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010080006,1980,10,8,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,,"House of Jorge Flores Lamas, director of El Diaro Leftist morning paper",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010100002,1980,10,10,,0,,159,Peru,3,South America,Lima,Huaral,-11.495531,-77.207192,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,3.0,Bank/Commerce,,State owned bank,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),4000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010100003,1980,10,10,,0,,159,Peru,3,South America,Ayacucho,Huancapi,-13.695035999999998,-74.059004,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Plaza of Huangapi,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010130003,1980,10,13,,0,,159,Peru,3,South America,Junin,La Oroya,-11.520494,-75.899782,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,10,Journalists & Media,54.0,Radio Journalist/Staff/Facility,,radio station,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010130004,1980,10,13,,0,,159,Peru,3,South America,Huancavelica,Huancavelica,-12.787148,-74.97320699999999,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,directorate of Contribution,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010130005,1980,10,13,,0,,159,Peru,3,South America,Lambayeque,Chiclayo,-6.774056,-79.843559,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,74.0,Marketplace/Plaza/Square,,Plaza de Armsas,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010200003,1980,10,20,,0,,159,Peru,3,South America,Pasco,Rancas,-10.68882,-76.31882,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,103.0,Bridge/Car Tunnel,,Bridge (linking city to agrarian cooperative),159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,"Damages: explosion/dynamite, destroyed bridge",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010210003,1980,10,21,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.152712,-74.21862800000001,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,,Main gate of the peasant house,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,"Damages: explosion, damaged office",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010210004,1980,10,21,,0,,159,Peru,3,South America,Ayacucho,Huanta,-12.939782000000001,-74.247478,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Gate of provincial electoral register,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010210005,1980,10,21,,0,,159,Peru,3,South America,Ayacucho,Huanta,-12.939782000000001,-74.247478,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,main gate of Municipal Council,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010210008,1980,10,21,,0,,159,Peru,3,South America,Ayacucho,La Voz de Ayachucho,-14.533332999999999,-74.516667,2.0,0,,,1,1,1,0.0,,,0.0,1,0,5,Hostage Taking (Barricade Incident),,,,,10,Journalists & Media,54.0,Radio Journalist/Staff/Facility,,Radio Station,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,5.0,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Armed people,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198010220001,1980,10,22,,0,,159,Peru,3,South America,Junin,Huancayo,-12.068306,-75.210163,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,,Departmental Superior Court,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Dynamite; Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010220002,1980,10,22,,0,,159,Peru,3,South America,Junin,Huancayo,-12.068306,-75.210163,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,,Land Court Building,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010220003,1980,10,22,,0,,159,Peru,3,South America,Junin,Huancayo district,-12.068306,-75.210163,3.0,0,,,1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,,Rails of a passenger train,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198010220004,1980,10,22,,0,,159,Peru,3,South America,Pasco,Cerro de Pasco,-10.680652,-76.259918,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,10.0,Mining,,underground oxygen supply lines for miners,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,"Damages: explosion/dynmaite, damaged underground oxygen supply lines (mine)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198011210012,1980,11,21,,0,,159,Peru,3,South America,Callao,Callao,-12.050934,-77.126044,1.0,0,,,1,1,1,0.0,,,0.0,1,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",Adrista Party,member,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistol,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012110004,1980,12,11,,0,,159,Peru,3,South America,Puno,Puno,-15.84065,-70.027891,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,2,Armed Assault,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Ministry of Transport,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,,,,,,,1,,,,Damages: stole 800 sticks of dynamite (ministry of transport),0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012120004,1980,12,12,,0,,159,Peru,3,South America,Junin,Huancayo,-12.068306,-75.210163,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107.0,Electricity,,High tension line electrical tower,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),10000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012120005,1980,12,12,,0,,159,Peru,3,South America,Unknown,Mujillo,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,City Govt Office,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012130002,1980,12,13,,0,,159,Peru,3,South America,Junin,Sicaya,-12.015348,-75.28028499999999,1.0,0,,,1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,District Council Building,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012130003,1980,12,13,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,9,Unknown,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Public Registeries building,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012130004,1980,12,13,,0,,159,Peru,3,South America,Ancash,Huaraz,-9.529924000000001,-77.5288,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,9,Unknown,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Regional Education Directorate,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012140001,1980,12,14,,0,,159,Peru,3,South America,Junin,Huancayo,-12.068306,-75.210163,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,State Enterprise,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012150004,1980,12,15,,0,,159,Peru,3,South America,Unknown,El Salvador,,,5.0,0,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,3.0,Bank/Commerce,,Bank,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012150005,1980,12,15,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,1,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,3.0,Bank/Commerce,,Bank,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012150006,1980,12,15,,0,,159,Peru,3,South America,Junin,Morococha,-11.605925,-76.132416,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15.0,Politician or Political Party Movement/Meeting/Rally,,City Hall,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,"Damages: explosion/dynamite, damaged building (city hall)",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012150007,1980,12,15,,0,,159,Peru,3,South America,Puno,Juli,-16.213231,-69.459274,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,73.0,Vehicles/Transportation,,2 private cars,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,"Damages: explosion/dynamite, destroyed 2 cars",0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012150011,1980,12,15,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,"street, residential district",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160002,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,,"Embassy, People's Repubilc of China",44.0,China,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),5000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
198012160003,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Business Firm,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160004,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,City Street,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160005,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,City Streets,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,9.0,Letter Bomb,,,,,,,,,,,,,Book bomb,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160006,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,,Govt Offices,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160007,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Office,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160008,1980,12,16,,0,,159,Peru,3,South America,Unknown,Unknown,,,5.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Office,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012160013,1980,12,16,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,79.0,"Public Area (garden, parking lot, garage, beach, public building, camp)",,"street, residential district",159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198012170002,1980,12,17,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,1,,,1,1,1,-9.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,3.0,Bank/Commerce,,Bank,159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,6.0,Explosives,16.0,Unknown Explosive Type,,,,,,,,,Explosive; Dynamite,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012250001,1980,12,25,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",,"House, President of Chamber of Deputies",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198012250002,1980,12,25,,0,,159,Peru,3,South America,Loreto,Iquitos,-3.743667,-73.251874,1.0,0,,,1,1,1,-9.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21.0,Government Building/Facility/Office,,"office, National Telecomunications Agency",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),50000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198101000004,1981,1,0,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.152712,-74.21862800000001,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,88.0,Radio,,Microwave Ray Tower,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),100000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198101020002,1981,1,2,,0,,159,Peru,3,South America,Cusco,Cusco,-13.531688,-71.966924,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,3.0,Bank/Commerce,International Bank,,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,1.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,3.0,Minor (likely < $1 million),25000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
198101180002,1981,1,18,,0,,159,Peru,3,South America,Lima,Lima,-11.967367999999999,-76.978462,1.0,0,,,1,1,1,0.0,,,0.0,0,0,1,Assassination,,,,,2,Government (General),18.0,"Government Personnel (excluding police, military)",APRISTA Party,"Fernando Leon de Vivero, Secretary General",159.0,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearm,1.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
198101180006,1981,1,18,,0,,159,Peru,3,South America,Ayacucho,Ayacucho,-13.152712,-74.21862800000001,1.0,0,,,1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,9,Food or Water Supply,52.0,Water Supply,,Water tank,159.0,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0.0,,,0,4.0,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
